cluster,cluster_size,uncertainty,centroid_uncertainty,host_entropy,short_entropy,time_span,true_attack_alerts,true_attack_ratio
46,1,0.65,1.0,-0.0,-0.0,0.0,0,0.0
47,1,0.65,1.0,-0.0,-0.0,0.0,0,0.0
32,1,0.65,1.0,-0.0,-0.0,0.0,0,0.0
33,1,0.65,1.0,-0.0,-0.0,0.0,0,0.0
34,1,0.65,1.0,-0.0,-0.0,0.0,0,0.0
38,1,0.65,1.0,-0.0,-0.0,0.0,0,0.0
39,1,0.65,1.0,-0.0,-0.0,0.0,0,0.0
23,1,0.65,1.0,-0.0,-0.0,0.0,0,0.0
9435,1,0.65,1.0,-0.0,-0.0,0.0,0,0.0
9436,1,0.65,1.0,-0.0,-0.0,0.0,0,0.0
9429,1,0.65,1.0,-0.0,-0.0,0.0,0,0.0
9430,1,0.65,1.0,-0.0,-0.0,0.0,0,0.0
24,1,0.65,1.0,-0.0,-0.0,0.0,0,0.0
9434,1,0.65,1.0,-0.0,-0.0,0.0,0,0.0
2738,1,0.65,1.0,-0.0,-0.0,0.0,0,0.0
8305,1,0.65,1.0,-0.0,-0.0,0.0,0,0.0
8337,1,0.65,1.0,-0.0,-0.0,0.0,0,0.0
26,1,0.65,1.0,-0.0,-0.0,0.0,0,0.0
27,1,0.65,1.0,-0.0,-0.0,0.0,0,0.0
31,1,0.65,1.0,-0.0,-0.0,0.0,0,0.0
16,1,0.65,1.0,-0.0,-0.0,0.0,0,0.0
18,1,0.65,1.0,-0.0,-0.0,0.0,0,0.0
19,1,0.65,1.0,-0.0,-0.0,0.0,0,0.0
2794,1,0.65,1.0,-0.0,-0.0,0.0,0,0.0
2796,1,0.65,1.0,-0.0,-0.0,0.0,0,0.0
2797,1,0.65,1.0,-0.0,-0.0,0.0,0,0.0
2808,1,0.65,1.0,-0.0,-0.0,0.0,0,0.0
2809,1,0.65,1.0,-0.0,-0.0,0.0,0,0.0
2811,1,0.65,1.0,-0.0,-0.0,0.0,0,0.0
2815,1,0.65,1.0,-0.0,-0.0,0.0,0,0.0
2801,1,0.65,1.0,-0.0,-0.0,0.0,0,0.0
9330,1,0.65,1.0,-0.0,-0.0,0.0,0,0.0
9334,1,0.65,1.0,-0.0,-0.0,0.0,0,0.0
2798,1,0.65,1.0,-0.0,-0.0,0.0,0,0.0
2799,1,0.65,1.0,-0.0,-0.0,0.0,0,0.0
2784,1,0.65,1.0,-0.0,-0.0,0.0,0,0.0
2807,1,0.65,1.0,-0.0,-0.0,0.0,0,0.0
2792,1,0.65,1.0,-0.0,-0.0,0.0,0,0.0
2793,1,0.65,1.0,-0.0,-0.0,0.0,0,0.0
109,1,0.65,1.0,-0.0,-0.0,0.0,0,0.0
99,1,0.65,1.0,-0.0,-0.0,0.0,0,0.0
9281,1,0.65,1.0,-0.0,-0.0,0.0,0,0.0
9282,1,0.65,1.0,-0.0,-0.0,0.0,0,0.0
112,1,0.65,1.0,-0.0,-0.0,0.0,0,0.0
9339,1,0.65,1.0,-0.0,-0.0,0.0,0,0.0
9340,1,0.65,1.0,-0.0,-0.0,0.0,0,0.0
9329,1,0.65,1.0,-0.0,-0.0,0.0,0,0.0
2763,1,0.65,1.0,-0.0,-0.0,0.0,0,0.0
2764,1,0.65,1.0,-0.0,-0.0,0.0,0,0.0
2778,1,0.65,1.0,-0.0,-0.0,0.0,0,0.0
2779,1,0.65,1.0,-0.0,-0.0,0.0,0,0.0
2780,1,0.65,1.0,-0.0,-0.0,0.0,0,0.0
2781,1,0.65,1.0,-0.0,-0.0,0.0,0,0.0
2782,1,0.65,1.0,-0.0,-0.0,0.0,0,0.0
2665,1,0.65,1.0,-0.0,-0.0,0.0,0,0.0
4582,2,0.4485304696650574,0.015798029839439787,1.0,1.0,0.0,0,0.0
6030,2,0.44850156435026317,0.015641203213971222,1.0,1.0,3.0,0,0.0
2761,2,0.44733215049182273,0.013135098343362794,1.0,1.0,0.0,0,0.0
2828,2,0.44673487881206286,0.011807827943896232,1.0,1.0,0.0,0,0.0
4592,2,0.4460439396053214,0.01027240748447078,1.0,1.0,0.0,0,0.0
2304,4,0.4049358587745292,0.010968575054509322,1.0,1.0,0.0,0,0.0
2424,4,0.4021789754852724,0.004842162498369329,1.0,1.0,0.00016999244689941406,0,0.0
2429,4,0.40210014515672804,0.004666987294503544,1.0,1.0,6.29425048828125e-05,0,0.0
4578,4,0.4020454466707215,0.004545420996945326,1.0,1.0,0.0005199909210205078,0,0.0
4573,4,0.40132432029537474,0.002942925593561241,1.0,1.0,0.0002720355987548828,0,0.0
4602,4,0.4012447324566016,0.002766064723031536,1.0,1.0,0.00023984909057617188,0,0.0
4597,4,0.40109024537027016,0.0024227565619711067,1.0,1.0,0.0003540515899658203,0,0.0
3206,4,0.4007447850590179,0.001641512539334422,1.0,1.0,0.4395179748535156,0,0.0
5499,4,0.40066821703154953,0.0014849238669234488,1.0,1.0,9.298324584960938e-05,0,0.0
2862,3,0.39470322118552115,0.008166605970677199,0.9182958340544896,0.9182958340544896,5.0,0,0.0
2831,3,0.3945748936779323,0.007881433731590781,0.9182958340544896,0.9182958340544896,5.0,0,0.0
2840,3,0.394237692820984,0.007132098493927708,0.9182958340544896,0.9182958340544896,5.0,0,0.0
6025,3,0.3923853852839311,0.003015859522699227,0.9182958340544896,0.9182958340544896,5.0,0,0.0
5999,3,0.3922884965635316,0.0028005512551447787,0.9182958340544896,0.9182958340544896,5.0,0,0.0
6035,3,0.39173556446624325,0.0015718132611706181,0.9182958340544896,0.9182958340544896,5.0,0,0.0
2850,3,0.3914794347949959,0.0010026362139544664,0.9182958340544896,0.9182958340544896,5.0,0,0.0
8264,4,0.3894938054653906,0.012185904748474141,0.9463946303571862,0.9463946303571862,6.606663942337036,0,0.0
9143,5,0.3884080449518213,0.016881809293546324,0.9709505944546686,0.9709505944546686,6.0,0,0.0
4388,5,0.3881751554385031,0.016333412844197204,0.9709505944546686,0.9709505944546686,7.0,0,0.0
8770,5,0.3878554021801872,0.015684578443001307,0.9709505944546686,0.9709505944546686,5.0,0,0.0
6658,5,0.3873915263298326,0.014653743219991133,0.9709505944546686,0.9709505944546686,5.0,0,0.0
7133,5,0.38577952745683347,0.011133251897276986,0.9709505944546686,0.9709505944546686,3.0,0,0.0
9299,5,0.38575395001438645,0.011014684741221914,0.9709505944546686,0.9709505944546686,5.0,0,0.0
7222,5,0.38484985930503474,0.009005594275995898,0.9709505944546686,0.9709505944546686,5.0,0,0.0
7589,5,0.3839739775249754,0.0071517829129010835,0.9709505944546686,0.9709505944546686,2.0,0,0.0
6758,5,0.3835380322411551,0.006152151417991858,0.9709505944546686,0.9709505944546686,3.0,0,0.0
8272,5,0.38221584608468295,0.010246738616359607,0.9602297178607612,0.9602297178607612,6.708905935287476,2,0.4
1515,5,0.3735614213281397,0.019215003597611968,0.8649735207179273,0.9709505944546686,6.0,0,0.0
4928,8,0.37244518441338603,0.0038512732782569614,1.0,1.0,0.10319900512695312,0,0.0
1354,6,0.37009728902354766,0.008760206020638317,0.8962406251802889,1.0,5.0,0,0.0
3125,6,0.36955436925444424,0.007584581842383975,0.8962406251802889,1.0,4.0,0,0.0
268,5,0.36943575557635955,0.010077721680075924,0.8649735207179273,0.9709505944546686,5.0,0,0.0
8263,8,0.3685201177689527,0.04612476294656731,0.985056822321508,0.8613531161467861,6.609999895095825,0,0.0
2461,6,0.3682798661696083,0.004690624369908858,0.8962406251802889,1.0,6.0,0,0.0
5351,6,0.36797203731127365,0.003944831845214547,0.8962406251802889,1.0,8.0,0,0.0
6964,8,0.3660834925103308,0.007585740969371146,1.0,0.9463946303571862,0.0026209354400634766,0,0.0
8288,5,0.3656708648717977,0.03970205551468453,0.7219280948873623,1.0,5.256472110748291,1,0.2
49,7,0.36436066700727127,0.006020443852366442,0.9211854965885544,0.9852281360342515,6.950000047683716,0,0.0
5283,8,0.3639570551991275,0.005161673985559556,0.954434002924965,0.985056822321508,0.0,0,0.0
5052,6,0.3532999419061529,0.006949615661130504,0.7896900821428475,1.0,5.0,0,0.0
8608,9,0.3521141822095354,0.012990620558819055,0.9182958340544896,0.9455305560363263,2.0,0,0.0
8562,20,0.34933640778117847,0.010251078447070072,1.0,1.0,0.1485309600830078,0,0.0
8410,16,0.34912339700636075,0.015803835946286204,1.0,0.9463946303571862,3.778291940689087,0,0.0
7678,4,0.3489394125452096,0.012130562189438976,0.8112781244591328,0.8112781244591328,7.0,0,0.0
8606,9,0.34893013107788906,0.014869735247871607,0.9182958340544896,0.9182958340544896,6.0,0,0.0
6183,4,0.34862474469353594,0.011431300296830815,0.8112781244591328,0.8112781244591328,7.0,0,0.0
5564,4,0.34861875272864246,0.011396997162908318,0.8112781244591328,0.8112781244591328,7.680000066757202,0,0.0
666,4,0.34797023829772433,0.010192891022187789,0.8112781244591328,0.8112781244591328,0.0,0,0.0
4904,9,0.34765804444034903,0.0030572279853186,0.9182958340544896,0.9455305560363263,3.0,0,0.0
4827,4,0.3475342429727003,0.00922401252213434,0.8112781244591328,0.8112781244591328,0.0,0,0.0
7403,4,0.3471888954992175,0.008302252704518231,0.8112781244591328,0.8112781244591328,5.0,0,0.0
6079,4,0.3471885012725982,0.008301376645364233,0.8112781244591328,0.8112781244591328,5.0,0,0.0
3898,9,0.34712429924762006,0.00177853496443936,0.9182958340544896,0.9455305560363263,6.0,0,0.0
5663,4,0.3462622771855804,0.006397421884090093,0.8112781244591328,0.8112781244591328,0.0,0,0.0
4160,4,0.3462529260019228,0.006191456290776998,0.8112781244591328,0.8112781244591328,6.0,0,0.0
8909,4,0.3462476389056976,0.00636489237323945,0.8112781244591328,0.8112781244591328,0.0,0,0.0
6678,4,0.34619389232672837,0.006245455531085575,0.8112781244591328,0.8112781244591328,0.0,0,0.0
2956,4,0.34616785717260484,0.0061875996330333916,0.8112781244591328,0.8112781244591328,0.0,0,0.0
5706,4,0.3461468065986132,0.005955635394533365,0.8112781244591328,0.8112781244591328,6.0,0,0.0
4498,4,0.34609923536453985,0.0060042425286914725,0.8112781244591328,0.8112781244591328,1.0,0,0.0
458,4,0.34602550199317766,0.005840390592330991,0.8112781244591328,0.8112781244591328,1.0,0,0.0
8883,16,0.3457962454520265,0.008526693016458253,1.0,0.9463946303571862,0.002810955047607422,0,0.0
1978,4,0.34571667560830455,0.0051232455395264775,0.8112781244591328,0.8112781244591328,2.0,0,0.0
7571,16,0.345689169793189,0.008169576546681712,1.0,0.9463946303571862,3.8639371395111084,0,0.0
2586,4,0.34567164228076513,0.005084899873389559,0.8112781244591328,0.8112781244591328,0.0,0,0.0
8475,16,0.345590223723688,0.007963238898664793,1.0,0.9463946303571862,3.4251599311828613,0,0.0
6626,4,0.3455450457751222,0.004772710107763256,0.8112781244591328,0.8112781244591328,1.0,0,0.0
6481,16,0.3455049437937826,0.007879347197255138,1.0,0.9463946303571862,0.0030961036682128906,0,0.0
6856,16,0.34546787195986184,0.007796970038883577,1.0,0.9463946303571862,0.0029439926147460938,0,0.0
8643,16,0.34543927549532466,0.007732924685279752,1.0,0.9463946303571862,0.019068002700805664,0,0.0
8216,16,0.3454124933418233,0.007672782616061524,1.0,0.9463946303571862,0.03935599327087402,0,0.0
7602,16,0.3454068120750929,0.007661285541595952,1.0,0.9463946303571862,0.0028100013732910156,0,0.0
6130,4,0.345362643283043,0.0042130502488219035,0.8112781244591328,0.8112781244591328,6.0,0,0.0
1543,4,0.34535010332006966,0.004277776257029187,0.8112781244591328,0.8112781244591328,3.0,0,0.0
8079,16,0.34533314611636806,0.007497580291050632,1.0,0.9463946303571862,0.002911090850830078,0,0.0
9209,16,0.3452615077934104,0.007337808214866959,1.0,0.9463946303571862,0.021567106246948242,0,0.0
6306,16,0.3452533503918896,0.0073202942967878215,1.0,0.9463946303571862,0.0016851425170898438,0,0.0
6977,16,0.345235112498069,0.007279383423549501,1.0,0.9463946303571862,0.014069080352783203,0,0.0
6853,16,0.3452200882191617,0.007246321328257199,1.0,0.9463946303571862,0.003532886505126953,0,0.0
8579,16,0.34517969092476564,0.007156583081346812,1.0,0.9463946303571862,0.002446889877319336,0,0.0
6855,16,0.3450321316048044,0.006828681347774368,1.0,0.9463946303571862,0.0021920204162597656,0,0.0
6294,16,0.34502603771056695,0.006815149669976095,1.0,0.9463946303571862,0.0018579959869384766,0,0.0
6301,16,0.3450188393762231,0.006799070565129517,1.0,0.9463946303571862,0.004540920257568359,0,0.0
8197,16,0.3449598166090246,0.0066668600024608615,1.0,0.9463946303571862,0.03852391242980957,0,0.0
2460,4,0.3449593213352696,0.003440236043893208,0.8112781244591328,0.8112781244591328,2.0,0,0.0
6237,4,0.3449486768646961,0.003385717467310201,0.8112781244591328,0.8112781244591328,3.0,0,0.0
4706,4,0.3449398067790944,0.003396870363504001,0.8112781244591328,0.8112781244591328,2.0,0,0.0
6141,16,0.34493304892494564,0.0066084815067837255,1.0,0.9463946303571862,0.002713918685913086,0,0.0
8580,16,0.34490695328430776,0.006550500414578497,1.0,0.9463946303571862,0.002415180206298828,0,0.0
2651,4,0.34490543227722464,0.0032587541865094494,0.8112781244591328,0.8112781244591328,4.0,0,0.0
353,4,0.34488150524456496,0.003205583002821255,0.8112781244591328,0.8112781244591328,4.0,0,0.0
6486,16,0.3448793682401622,0.006489172324370074,1.0,0.9463946303571862,0.003322124481201172,0,0.0
6523,16,0.3448480363148497,0.006418649995298953,1.0,0.9463946303571862,0.03234696388244629,0,0.0
8635,16,0.34484727740856885,0.006417861101902789,1.0,0.9463946303571862,0.003265857696533203,0,0.0
135,8,0.3448439003474957,0.010221437507581088,0.985056822321508,0.8112781244591328,6.0,0,0.0
8116,16,0.34482429278679555,0.006366863512392351,1.0,0.9463946303571862,0.0006949901580810547,0,0.0
8051,16,0.34482409828033783,0.006366391215611333,1.0,0.9463946303571862,0.001992940902709961,0,0.0
2751,4,0.34480291855004763,0.003154402694017344,0.8112781244591328,0.8112781244591328,0.0,0,0.0
1845,4,0.3448012942966941,0.003150793242120531,0.8112781244591328,0.8112781244591328,0.0,0,0.0
8269,97,0.34475745486596016,0.20865793801098842,0.722224090659124,0.8142989526715088,5.47221302986145,30,0.30927835051546393
7762,16,0.34472134669558213,0.006138046486898752,1.0,0.9463946303571862,0.002248048782348633,0,0.0
2264,4,0.3440343946761896,0.001446571863221724,0.8112781244591328,0.8112781244591328,0.0,0,0.0
5578,4,0.343992636065493,0.00123031816043917,0.8112781244591328,0.8112781244591328,4.0,0,0.0
5969,4,0.34392134223020343,0.00116448000794378,0.8112781244591328,0.8112781244591328,1.0,0,0.0
3854,16,0.3433364956742297,0.0030594883816323915,1.0,0.9463946303571862,0.03825712203979492,0,0.0
943,16,0.34331755412235515,0.0030185238891087263,1.0,0.9463946303571862,0.001714944839477539,0,0.0
879,16,0.34323394184852546,0.0028326707477150936,1.0,0.9463946303571862,0.00327301025390625,0,0.0
3122,16,0.34315792630890657,0.0026637336540644707,1.0,0.9463946303571862,0.003715991973876953,0,0.0
2121,16,0.34314437131163644,0.002633658716901577,1.0,0.9463946303571862,0.002184152603149414,0,0.0
1762,16,0.3431366623882558,0.0026164982460014086,1.0,0.9463946303571862,0.0031409263610839844,0,0.0
3849,16,0.3431364452907351,0.0026159103362797254,1.0,0.9463946303571862,0.00655817985534668,0,0.0
1392,16,0.3431161055799472,0.002570734497052918,1.0,0.9463946303571862,0.005796194076538086,0,0.0
1885,16,0.34310551876598955,0.0025473184682549554,1.0,0.9463946303571862,0.0022249221801757812,0,0.0
4738,16,0.34310413374171633,0.002544107239869864,1.0,0.9463946303571862,0.006546974182128906,0,0.0
5588,16,0.34310079951289174,0.0025368419164744083,1.0,0.9463946303571862,0.001878976821899414,0,0.0
4956,16,0.3430633769409008,0.002453598420408043,1.0,0.9463946303571862,0.0045430660247802734,0,0.0
1749,16,0.3430470266365005,0.0024173458629522804,1.0,0.9463946303571862,0.0019040107727050781,0,0.0
3421,16,0.3430450211256667,0.002412254485763987,1.0,0.9463946303571862,0.022467851638793945,0,0.0
5451,16,0.34301411560136014,0.002343286217499685,1.0,0.9463946303571862,0.03184199333190918,0,0.0
5096,16,0.3430086540060296,0.0023320586262399745,1.0,0.9463946303571862,0.0023810863494873047,0,0.0
2592,16,0.3429944739878925,0.002300548372573097,1.0,0.9463946303571862,0.002351999282836914,0,0.0
1059,16,0.34298709824227563,0.00228384343801169,1.0,0.9463946303571862,0.01253819465637207,0,0.0
3120,16,0.3429846661428698,0.0022784723573072707,1.0,0.9463946303571862,0.011450052261352539,0,0.0
5275,16,0.3429677027048447,0.0022410143426034868,1.0,0.9463946303571862,0.0037221908569335938,0,0.0
4109,16,0.34296709226714356,0.0022396816488781113,1.0,0.9463946303571862,0.002949953079223633,0,0.0
4947,16,0.3429610541229769,0.002226214255480974,1.0,0.9463946303571862,0.004547119140625,0,0.0
2734,16,0.34295690427432907,0.002217041657487151,1.0,0.9463946303571862,0.0029501914978027344,0,0.0
1088,16,0.3429545303843368,0.0022117814168023386,1.0,0.9463946303571862,0.0024619102478027344,0,0.0
2955,16,0.34295233208311615,0.00220560898982336,1.0,0.9463946303571862,0.04417085647583008,0,0.0
5404,16,0.34294431512883733,0.0021890657565408755,1.0,0.9463946303571862,0.002950906753540039,0,0.0
5274,16,0.3429419726053297,0.0021838735413947097,1.0,0.9463946303571862,0.0025169849395751953,0,0.0
5397,16,0.3429416820214625,0.0021826803271260964,1.0,0.9463946303571862,0.020255088806152344,0,0.0
2599,16,0.34293326610814867,0.0021644804335583245,1.0,0.9463946303571862,0.003985881805419922,0,0.0
1209,16,0.3429217736744752,0.002138162306141722,1.0,0.9463946303571862,0.029237985610961914,0,0.0
2436,16,0.342913568370638,0.002120805236469847,1.0,0.9463946303571862,0.0008251667022705078,0,0.0
5381,16,0.3429134212390257,0.002120434824809614,1.0,0.9463946303571862,0.0022330284118652344,0,0.0
5443,16,0.3429049766181886,0.0021003652337464596,1.0,0.9463946303571862,0.04447507858276367,0,0.0
1072,16,0.342902955346649,0.0020971658067816534,1.0,0.9463946303571862,0.002604961395263672,0,0.0
5442,16,0.34290065896495814,0.0020908409735942435,1.0,0.9463946303571862,0.0421900749206543,0,0.0
3409,16,0.3428856930496825,0.002058602616159977,1.0,0.9463946303571862,0.009166955947875977,0,0.0
2676,16,0.3428761859825622,0.002037612405352607,1.0,0.9463946303571862,0.00474095344543457,0,0.0
4715,16,0.34287471188754515,0.0020343846019905687,1.0,0.9463946303571862,0.003186941146850586,0,0.0
5211,16,0.34287281827814525,0.0020301620699463285,1.0,0.9463946303571862,0.003657102584838867,0,0.0
3165,16,0.3428587852998715,0.0019982169713432807,1.0,0.9463946303571862,0.028303861618041992,0,0.0
3846,16,0.34283912739439276,0.00195401087988456,1.0,0.9463946303571862,0.0452120304107666,0,0.0
8278,79,0.3406058815405026,0.18068550746883139,0.7244096026643507,0.8538743749779858,3.819493055343628,18,0.22784810126582278
8274,7,0.3395684668625641,0.008742016687000587,0.863120568566631,0.8699155297736259,6.210000038146973,0,0.0
1766,12,0.3383863722377056,0.005527652719435672,0.9182958340544896,0.9355245321275765,6.540960073471069,0,0.0
8536,16,0.33667021382073886,0.008413395690788583,1.0,0.885891110799899,0.03737807273864746,0,0.0
8650,16,0.336142702253357,0.007242185664103951,1.0,0.885891110799899,0.0037500858306884766,0,0.0
8198,16,0.3360401950486481,0.007014073947630095,1.0,0.885891110799899,0.014050960540771484,0,0.0
6427,16,0.33593114368377913,0.006772034861260101,1.0,0.885891110799899,0.004419088363647461,0,0.0
8632,16,0.33588166272660996,0.006662106657205902,1.0,0.885891110799899,0.0034639835357666016,0,0.0
8519,16,0.33579943184291944,0.006479398336736608,1.0,0.885891110799899,0.0025899410247802734,0,0.0
3837,16,0.3355340337576943,0.005889657868836884,1.0,0.885891110799899,0.0015189647674560547,0,0.0
3115,16,0.33472648791264215,0.004095064502980916,1.0,0.885891110799899,0.0030431747436523438,0,0.0
5402,16,0.33453829840157284,0.003676868989165971,1.0,0.885891110799899,0.002933025360107422,0,0.0
1489,16,0.3341723211442799,0.0028636049301724587,1.0,0.885891110799899,0.0023260116577148438,0,0.0
281,16,0.3340682147115524,0.00263097097478604,1.0,0.885891110799899,0.04400300979614258,0,0.0
2440,16,0.33388937927398255,0.0022348280581496738,1.0,0.885891110799899,0.0028820037841796875,0,0.0
3127,16,0.33381628189288354,0.002072335046086393,1.0,0.885891110799899,0.004644155502319336,0,0.0
5270,16,0.333814344784094,0.0020681047773903893,1.0,0.885891110799899,0.0022330284118652344,0,0.0
8214,32,0.3316071184137323,0.009531290856645835,1.0,0.9463946303571862,0.25228190422058105,0,0.0
6970,32,0.33098745987070005,0.008066276092762559,1.0,0.9463946303571862,3.1033451557159424,0,0.0
2025,8,0.330912126081625,0.005857982626416902,0.9056390622295665,0.8112781244591328,2.0,0,0.0
6999,20,0.33069764037054494,0.00866970882142315,1.0,0.8804820237218406,0.18779706954956055,0,0.0
6996,32,0.3306879890424522,0.007488781017593871,1.0,0.9463946303571862,0.2522859573364258,0,0.0
6167,32,0.33057079723819827,0.0072198670992196234,1.0,0.9463946303571862,0.5272870063781738,0,0.0
6847,32,0.3305346526770344,0.0071429121827124575,1.0,0.9463946303571862,0.41821789741516113,0,0.0
7018,32,0.3304217496434339,0.0068256043287791,1.0,0.9463946303571862,2.569973945617676,0,0.0
8572,32,0.33036241626227253,0.006694602928923654,1.0,0.9463946303571862,2.5424158573150635,0,0.0
4161,10,0.32910742263175985,0.006480454264722213,0.8173454221465103,0.9349775297671233,7.0,0,0.0
5267,32,0.3287386450882983,0.0031476775728144224,1.0,0.9463946303571862,0.5512728691101074,0,0.0
4105,32,0.32858288801128127,0.0028152898043016794,1.0,0.9463946303571862,0.10612702369689941,0,0.0
4740,32,0.3284746237788722,0.002557213117239221,1.0,0.9463946303571862,0.6727869510650635,0,0.0
938,32,0.3284475768798159,0.0024163578783545914,1.0,0.9463946303571862,3.2891199588775635,0,0.0
5291,32,0.32843375158543114,0.0024747972883608638,1.0,0.9463946303571862,0.40026187896728516,0,0.0
2727,32,0.32842712314806505,0.002471056625525714,1.0,0.9463946303571862,0.04421186447143555,0,0.0
2671,32,0.3283916601486329,0.002385694862046428,1.0,0.9463946303571862,0.25659704208374023,0,0.0
2975,32,0.32839066732541594,0.0023769077571388353,1.0,0.9463946303571862,0.4698159694671631,0,0.0
3091,32,0.32838039231360566,0.002360308381130216,1.0,0.9463946303571862,0.2678349018096924,0,0.0
1350,32,0.3283695531622629,0.0023423264096424923,1.0,0.9463946303571862,0.07003188133239746,0,0.0
934,32,0.32835135032801,0.0023039173319825412,1.0,0.9463946303571862,0.0038819313049316406,0,0.0
5398,32,0.32833366496726024,0.002158151655719198,1.0,0.9463946303571862,3.4533438682556152,0,0.0
5299,32,0.32832155576648586,0.0022086286425099244,1.0,0.9463946303571862,0.9460270404815674,0,0.0
5316,32,0.3283140352131824,0.0022085169754169076,1.0,0.9463946303571862,0.40816521644592285,0,0.0
5107,32,0.32831203006837567,0.002216076040473358,1.0,0.9463946303571862,0.01888108253479004,0,0.0
2737,32,0.3283105586415955,0.0021728770737247105,1.0,0.9463946303571862,1.3125848770141602,0,0.0
2984,20,0.32830784667374746,0.0033508761675962173,1.0,0.8804820237218406,0.45282888412475586,0,0.0
4725,32,0.3283040899945661,0.002197000729209364,1.0,0.9463946303571862,0.06523585319519043,0,0.0
278,32,0.32828721498019614,0.002133664828523063,1.0,0.9463946303571862,0.902318000793457,0,0.0
5312,32,0.32824538246549567,0.002067041983859874,1.0,0.9463946303571862,0.048957109451293945,0,0.0
8589,12,0.3267780909156471,0.011797372090896263,0.8112781244591328,0.9463946303571862,6.0,0,0.0
7278,20,0.32549670255005664,0.004383868750964082,1.0,0.8586727110732552,0.12206888198852539,0,0.0
8678,24,0.32474812500919825,0.009367740110467704,0.9182958340544896,0.9463946303571862,0.3055140972137451,0,0.0
6410,48,0.32403805792909957,0.007065234408509924,1.0,0.9463946303571862,2.3035991191864014,0,0.0
6536,24,0.32397289270591056,0.007648630617607566,0.9182958340544896,0.9463946303571862,0.18793582916259766,0,0.0
8195,48,0.323645963573895,0.006261110968502792,1.0,0.9463946303571862,0.1264050006866455,0,0.0
3915,8,0.32253070624957714,0.018531930157689502,0.8112781244591328,0.8112781244591328,7.0,0,0.0
713,24,0.32204974975150935,0.003362578927709081,0.9182958340544896,0.9463946303571862,0.5897178649902344,0,0.0
1757,48,0.32200937221483406,0.002550532978519926,1.0,0.9463946303571862,2.514554023742676,0,0.0
5298,48,0.3219771313967277,0.0023429260120467754,1.0,0.9463946303571862,6.919680833816528,0,0.0
5002,24,0.32186150802963137,0.002791627569622812,0.9182958340544896,0.9463946303571862,5.535137891769409,0,0.0
3159,24,0.3216475667778104,0.002485043951123145,0.9182958340544896,0.9463946303571862,0.06467700004577637,0,0.0
3826,24,0.3216369265884042,0.0024230260054755037,0.9182958340544896,0.9463946303571862,1.30796480178833,0,0.0
6460,26,0.3214875251618305,0.010526556430274003,0.9957274520849255,0.8544331739801853,0.23427581787109375,0,0.0
4041,24,0.3214853585505032,0.0021218495576210694,0.9182958340544896,0.9463946303571862,0.1531829833984375,0,0.0
5411,24,0.32144979227827347,0.0020360572547767353,0.9182958340544896,0.9463946303571862,0.372081995010376,0,0.0
1102,24,0.3214304580214794,0.0019817225506676417,0.9182958340544896,0.9463946303571862,0.7404599189758301,0,0.0
5216,8,0.32100215342263166,0.015196874492872547,0.8112781244591328,0.8112781244591328,5.0,0,0.0
939,40,0.32052479559249586,0.0028047676312275005,0.9709505944546686,0.9463946303571862,2.7424681186676025,0,0.0
8515,64,0.32027894409059865,0.00722821181109623,1.0,0.9463946303571862,4.827903985977173,0,0.0
7318,8,0.31868853638617745,0.010055503300752,0.8112781244591328,0.8112781244591328,5.0,0,0.0
6264,8,0.31840382669504674,0.009422815098239279,0.8112781244591328,0.8112781244591328,5.0,0,0.0
8514,72,0.3181701386132124,0.008670342473487191,0.9910760598382222,0.9463946303571862,5.591155052185059,0,0.0
7408,8,0.31806533237962664,0.008670605508416918,0.8112781244591328,0.8112781244591328,5.0,0,0.0
2435,64,0.31797460011512174,0.0022505301737874017,1.0,0.9463946303571862,0.19202280044555664,0,0.0
8921,8,0.3170258968933158,0.006329884674639685,0.8112781244591328,0.8112781244591328,6.0,0,0.0
933,24,0.3168081577318797,0.0030249509942880115,0.9182958340544896,0.9125056054120886,0.13570690155029297,0,0.0
597,9,0.3166214244814121,0.00813017128644633,0.7233083338141041,0.9182958340544896,4.0,0,0.0
4364,9,0.3163807873775147,0.00750282957408166,0.7233083338141041,0.9182958340544896,7.0,0,0.0
4714,80,0.3156104171118692,0.0027168869573832577,1.0,0.9463946303571862,4.891942977905273,0,0.0
5309,72,0.3155395480421605,0.0029064462706975824,0.9910760598382222,0.9463946303571862,2.938870906829834,0,0.0
8674,88,0.31550660114972473,0.006791290717392928,0.9940302114769565,0.9463946303571862,4.804013967514038,0,0.0
7067,20,0.3154925719035415,0.008749205456275555,1.0,0.7788813907161498,0.13401293754577637,0,0.0
1451,20,0.31431191029108196,0.0061257384442310325,1.0,0.7788813907161498,0.1267080307006836,0,0.0
8568,32,0.31427909798490744,0.008318119434887361,1.0,0.8343225166542535,2.3203930854797363,0,0.0
5168,9,0.31427015885329457,0.0028742723597654507,0.7233083338141041,0.9182958340544896,5.0,0,0.0
8302,20,0.31423984286168605,0.005963781535471391,1.0,0.7788813907161498,0.1852569580078125,0,0.0
8196,32,0.3142147825154663,0.008204242498913716,1.0,0.8343225166542535,1.3792920112609863,0,0.0
800,20,0.3141061469645409,0.005667996296721767,1.0,0.7788813907161498,0.1425940990447998,0,0.0
7013,32,0.313846672915334,0.007407600085688415,1.0,0.8343225166542535,0.686614990234375,0,0.0
